pdf, Part No.,Series Name,Size ( Dimension),Tolerance,T.C.R,Rated Power,Resistance Value
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE47R5,MMF204FRE47R5,MMF,0.4W,±1%,±50ppm/°C,47.5,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE4K,MMF204FRE4K,MMF,0.4W,±1%,±50ppm/°C,4 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE4K02,MMF204FRE4K02,MMF,0.4W,±1%,±50ppm/°C,4 020,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE4K3,MMF204FRE4K3,MMF,0.4W,±1%,±50ppm/°C,4 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE4K32,MMF204FRE4K32,MMF,0.4W,±1%,±50ppm/°C,4 320,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE4K7,MMF204FRE4K7,MMF,0.4W,±1%,±50ppm/°C,4 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE4K75,MMF204FRE4K75,MMF,0.4W,±1%,±50ppm/°C,4 750,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE4R7,MMF204FRE4R7,MMF,0.4W,±1%,±50ppm/°C,4.7,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE4R75,MMF204FRE4R75,MMF,0.4W,±1%,±50ppm/°C,4.75,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE51K,MMF204FRE51K,MMF,0.4W,±1%,±50ppm/°C,51 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE562K,MMF204FRE562K,MMF,0.4W,±1%,±50ppm/°C,562 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE56K,MMF204FRE56K,MMF,0.4W,±1%,±50ppm/°C,56 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE56R,MMF204FRE56R,MMF,0.4W,±1%,±50ppm/°C,56,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE5K1,MMF204FRE5K1,MMF,0.4W,±1%,±50ppm/°C,5 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE5K6,MMF204FRE5K6,MMF,0.4W,±1%,±50ppm/°C,5 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE5M1,MMF204FRE5M1,MMF,0.4W,±1%,±50ppm/°C,5 100 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE5R1,MMF204FRE5R1,MMF,0.4W,±1%,±50ppm/°C,5.1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE5R36,MMF204FRE5R36,MMF,0.4W,±1%,±50ppm/°C,5.36,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE619K,MMF204FRE619K,MMF,0.4W,±1%,±50ppm/°C,619 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE61K9,MMF204FRE61K9,MMF,0.4W,±1%,±50ppm/°C,61 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE680K,MMF204FRE680K,MMF,0.4W,±1%,±50ppm/°C,680 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE680R,MMF204FRE680R,MMF,0.4W,±1%,±50ppm/°C,680,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE68K,MMF204FRE68K,MMF,0.4W,±1%,±50ppm/°C,68 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE68R,MMF204FRE68R,MMF,0.4W,±1%,±50ppm/°C,68,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE6K2,MMF204FRE6K2,MMF,0.4W,±1%,±50ppm/°C,6 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE6K8,MMF204FRE6K8,MMF,0.4W,±1%,±50ppm/°C,6 800,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE6K81,MMF204FRE6K81,MMF,0.4W,±1%,±50ppm/°C,6 810,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE6R8,MMF204FRE6R8,MMF,0.4W,±1%,±50ppm/°C,6.8,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE75K,MMF204FRE75K,MMF,0.4W,±1%,±50ppm/°C,75 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE820R,MMF204FRE820R,MMF,0.4W,±1%,±50ppm/°C,820,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE82R,MMF204FRE82R,MMF,0.4W,±1%,±50ppm/°C,82,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE8K2,MMF204FRE8K2,MMF,0.4W,±1%,±50ppm/°C,8 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRE8R2,MMF204FRE8R2,MMF,0.4W,±1%,±50ppm/°C,8.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRF0R15,MMF204FRF0R15,MMF,0.4W,±1%,±100ppm/°C,0.15,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRF0R22,MMF204FRF0R22,MMF,0.4W,±1%,±100ppm/°C,0.22,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRF0R47,MMF204FRF0R47,MMF,0.4W,±1%,±100ppm/°C,0.47,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRF0R68,MMF204FRF0R68,MMF,0.4W,±1%,±100ppm/°C,0.68,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRF0R82,MMF204FRF0R82,MMF,0.4W,±1%,±100ppm/°C,0.82,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF204FRF3R4,MMF204FRF3R4,MMF,0.4W,±1%,±100ppm/°C,3.4,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE0R39,MMF207FRE0R39,MMF,0.6W,±1%,±50ppm/°C,0.39,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE0R82,MMF207FRE0R82,MMF,0.6W,±1%,±50ppm/°C,0.82,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE100R,MMF207FRE100R,MMF,0.6W,±1%,±50ppm/°C,100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE10K,MMF207FRE10K,MMF,0.6W,±1%,±50ppm/°C,10 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE10R,MMF207FRE10R,MMF,0.6W,±1%,±50ppm/°C,10,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE150K,MMF207FRE150K,MMF,0.6W,±1%,±50ppm/°C,150 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE15K,MMF207FRE15K,MMF,0.6W,±1%,±50ppm/°C,15 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE180R,MMF207FRE180R,MMF,0.6W,±1%,±50ppm/°C,180,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE18K,MMF207FRE18K,MMF,0.6W,±1%,±50ppm/°C,18 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE200K,MMF207FRE200K,MMF,0.6W,±1%,±50ppm/°C,200 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE20K,MMF207FRE20K,MMF,0.6W,±1%,±50ppm/°C,20 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE220K,MMF207FRE220K,MMF,0.6W,±1%,±50ppm/°C,220 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE270K,MMF207FRE270K,MMF,0.6W,±1%,±50ppm/°C,270 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE270R,MMF207FRE270R,MMF,0.6W,±1%,±50ppm/°C,270,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE2K4,MMF207FRE2K4,MMF,0.6W,±1%,±50ppm/°C,2 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE2M,MMF207FRE2M,MMF,0.6W,±1%,±50ppm/°C,2 000 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE2R,MMF207FRE2R,MMF,0.6W,±1%,±50ppm/°C,2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE300K,MMF207FRE300K,MMF,0.6W,±1%,±50ppm/°C,300 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE330K,MMF207FRE330K,MMF,0.6W,±1%,±50ppm/°C,330 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE39R,MMF207FRE39R,MMF,0.6W,±1%,±50ppm/°C,39,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE3K09,MMF207FRE3K09,MMF,0.6W,±1%,±50ppm/°C,3 090,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE47K,MMF207FRE47K,MMF,0.6W,±1%,±50ppm/°C,47 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE4K42,MMF207FRE4K42,MMF,0.6W,±1%,±50ppm/°C,4 420,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE56K2,MMF207FRE56K2,MMF,0.6W,±1%,±50ppm/°C,56 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE5K6,MMF207FRE5K6,MMF,0.6W,±1%,±50ppm/°C,5 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE5R36,MMF207FRE5R36,MMF,0.6W,±1%,±50ppm/°C,5.36,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE60K,MMF207FRE60K,MMF,0.6W,±1%,±50ppm/°C,60 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE68R,MMF207FRE68R,MMF,0.6W,±1%,±50ppm/°C,68,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE6K8,MMF207FRE6K8,MMF,0.6W,±1%,±50ppm/°C,6 800,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE6K98,MMF207FRE6K98,MMF,0.6W,±1%,±50ppm/°C,6 980,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE750K,MMF207FRE750K,MMF,0.6W,±1%,±50ppm/°C,750 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRE91R,MMF207FRE91R,MMF,0.6W,±1%,±50ppm/°C,91,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRF0R39,MMF207FRF0R39,MMF,0.6W,±1%,±100ppm/°C,0.39,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207FRF0R82,MMF207FRF0R82,MMF,0.6W,±1%,±100ppm/°C,0.82,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207GR-0R39,MMF207GR-0R39,MMF,0.6W,±2%,Base on Specs,0.39,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207GR-2R,MMF207GR-2R,MMF,0.6W,±2%,Base on Specs,2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-100K,MMF207JR-100K,MMF,0.6W,±5%,Base on Specs,100 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-100R,MMF207JR-100R,MMF,0.6W,±5%,Base on Specs,100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-13K,MMF207JR-13K,MMF,0.6W,±5%,Base on Specs,13 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-150R,MMF207JR-150R,MMF,0.6W,±5%,Base on Specs,150,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-1M,MMF207JR-1M,MMF,0.6W,±5%,Base on Specs,1 000 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-1M2,MMF207JR-1M2,MMF,0.6W,±5%,Base on Specs,1 200 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-220K,MMF207JR-220K,MMF,0.6W,±5%,Base on Specs,220 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-22K,MMF207JR-22K,MMF,0.6W,±5%,Base on Specs,22 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-240K,MMF207JR-240K,MMF,0.6W,±5%,Base on Specs,240 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-2K4,MMF207JR-2K4,MMF,0.6W,±5%,Base on Specs,2 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-2K7,MMF207JR-2K7,MMF,0.6W,±5%,Base on Specs,2 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-330R,MMF207JR-330R,MMF,0.6W,±5%,Base on Specs,330,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-390K,MMF207JR-390K,MMF,0.6W,±5%,Base on Specs,390 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-3K9,MMF207JR-3K9,MMF,0.6W,±5%,Base on Specs,3 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-3M3,MMF207JR-3M3,MMF,0.6W,±5%,Base on Specs,3 300 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-470K,MMF207JR-470K,MMF,0.6W,±5%,Base on Specs,470 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-470R,MMF207JR-470R,MMF,0.6W,±5%,Base on Specs,470,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-4K7,MMF207JR-4K7,MMF,0.6W,±5%,Base on Specs,4 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-560K,MMF207JR-560K,MMF,0.6W,±5%,Base on Specs,560 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-680K,MMF207JR-680K,MMF,0.6W,±5%,Base on Specs,680 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-6K8,MMF207JR-6K8,MMF,0.6W,±5%,Base on Specs,6 800,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-7K5,MMF207JR-7K5,MMF,0.6W,±5%,Base on Specs,7 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-866K,MMF207JR-866K,MMF,0.6W,±5%,Base on Specs,866 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF207JR-8K2,MMF207JR-8K2,MMF,0.6W,±5%,Base on Specs,8 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRC10K,MMF25SBRC10K,MMF,1/4W,±0.1%,±15ppm/°C,10 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRC12K1,MMF25SBRC12K1,MMF,1/4W,±0.1%,±15ppm/°C,12 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRC150K,MMF25SBRC150K,MMF,1/4W,±0.1%,±15ppm/°C,150 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRC20K,MMF25SBRC20K,MMF,1/4W,±0.1%,±15ppm/°C,20 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRC866R,MMF25SBRC866R,MMF,1/4W,±0.1%,±15ppm/°C,866,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD100R,MMF25SBRD100R,MMF,1/4W,±0.1%,±25ppm/°C,100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD10K,MMF25SBRD10K,MMF,1/4W,±0.1%,±25ppm/°C,10 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD11K,MMF25SBRD11K,MMF,1/4W,±0.1%,±25ppm/°C,11 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD12K,MMF25SBRD12K,MMF,1/4W,±0.1%,±25ppm/°C,12 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD150R,MMF25SBRD150R,MMF,1/4W,±0.1%,±25ppm/°C,150,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD15K,MMF25SBRD15K,MMF,1/4W,±0.1%,±25ppm/°C,15 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD1K5,MMF25SBRD1K5,MMF,1/4W,±0.1%,±25ppm/°C,1 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD220R,MMF25SBRD220R,MMF,1/4W,±0.1%,±25ppm/°C,220,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD22K,MMF25SBRD22K,MMF,1/4W,±0.1%,±25ppm/°C,22 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD2K2,MMF25SBRD2K2,MMF,1/4W,±0.1%,±25ppm/°C,2 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD2K74,MMF25SBRD2K74,MMF,1/4W,±0.1%,±25ppm/°C,2 740,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD301K,MMF25SBRD301K,MMF,1/4W,±0.1%,±25ppm/°C,301 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD330R,MMF25SBRD330R,MMF,1/4W,±0.1%,±25ppm/°C,330,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD33K,MMF25SBRD33K,MMF,1/4W,±0.1%,±25ppm/°C,33 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD3K3,MMF25SBRD3K3,MMF,1/4W,±0.1%,±25ppm/°C,3 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD470R,MMF25SBRD470R,MMF,1/4W,±0.1%,±25ppm/°C,470,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD47K,MMF25SBRD47K,MMF,1/4W,±0.1%,±25ppm/°C,47 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD4K7,MMF25SBRD4K7,MMF,1/4W,±0.1%,±25ppm/°C,4 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD680R,MMF25SBRD680R,MMF,1/4W,±0.1%,±25ppm/°C,680,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRD6K8,MMF25SBRD6K8,MMF,1/4W,±0.1%,±25ppm/°C,6 800,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRE100K,MMF25SBRE100K,MMF,1/4W,±0.1%,±50ppm/°C,100 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRE1K,MMF25SBRE1K,MMF,1/4W,±0.1%,±50ppm/°C,1 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRE3K,MMF25SBRE3K,MMF,1/4W,±0.1%,±50ppm/°C,3 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRE68K,MMF25SBRE68K,MMF,1/4W,±0.1%,±50ppm/°C,68 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SBRE73K2,MMF25SBRE73K2,MMF,1/4W,±0.1%,±50ppm/°C,73 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SDRE20R,MMF25SDRE20R,MMF,1/4W,±0.5%,±50ppm/°C,20,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SDRE24K,MMF25SDRE24K,MMF,1/4W,±0.5%,±50ppm/°C,24 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SDRE2K7,MMF25SDRE2K7,MMF,1/4W,±0.5%,±50ppm/°C,2 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRD191K,MMF25SFRD191K,MMF,1/4W,±1%,±25ppm/°C,191 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE0R,MMF25SFRE0R,MMF,1/4W,±1%,±50ppm/°C,0,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE0R22,MMF25SFRE0R22,MMF,1/4W,±1%,±50ppm/°C,0.22,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE100K,MMF25SFRE100K,MMF,1/4W,±1%,±50ppm/°C,100 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE100R,MMF25SFRE100R,MMF,1/4W,±1%,±50ppm/°C,100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE10K,MMF25SFRE10K,MMF,1/4W,±1%,±50ppm/°C,10 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE10R,MMF25SFRE10R,MMF,1/4W,±1%,±50ppm/°C,10,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE11K,MMF25SFRE11K,MMF,1/4W,±1%,±50ppm/°C,11 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE11K3,MMF25SFRE11K3,MMF,1/4W,±1%,±50ppm/°C,11 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE11R8,MMF25SFRE11R8,MMF,1/4W,±1%,±50ppm/°C,11.8,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE120K,MMF25SFRE120K,MMF,1/4W,±1%,±50ppm/°C,120 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE120R,MMF25SFRE120R,MMF,1/4W,±1%,±50ppm/°C,120,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE124K,MMF25SFRE124K,MMF,1/4W,±1%,±50ppm/°C,124 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE124R,MMF25SFRE124R,MMF,1/4W,±1%,±50ppm/°C,124,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE12K1,MMF25SFRE12K1,MMF,1/4W,±1%,±50ppm/°C,12 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE12K7,MMF25SFRE12K7,MMF,1/4W,±1%,±50ppm/°C,12 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE130R,MMF25SFRE130R,MMF,1/4W,±1%,±50ppm/°C,130,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE13K,MMF25SFRE13K,MMF,1/4W,±1%,±50ppm/°C,13 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE13R,MMF25SFRE13R,MMF,1/4W,±1%,±50ppm/°C,13,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE14K,MMF25SFRE14K,MMF,1/4W,±1%,±50ppm/°C,14 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE150K,MMF25SFRE150K,MMF,1/4W,±1%,±50ppm/°C,150 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE150R,MMF25SFRE150R,MMF,1/4W,±1%,±50ppm/°C,150,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE154K,MMF25SFRE154K,MMF,1/4W,±1%,±50ppm/°C,154 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE15K,MMF25SFRE15K,MMF,1/4W,±1%,±50ppm/°C,15 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE15R,MMF25SFRE15R,MMF,1/4W,±1%,±50ppm/°C,15,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE160R,MMF25SFRE160R,MMF,1/4W,±1%,±50ppm/°C,160,
